Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Suyodhana,8,0.6,Name/epithet requiring verification,divine_relation,"pondering for a short while, the son of Droa,a spoke to them thus: Asvatthama said: S8-60. King Suyo...",Part 8,Page 210,4.8,S
Sitapur,7,0.6,Name/epithet requiring verification,proper_noun,vati (It should be ~Gandhavali') corre- sponding to modem Gandhuli in the Sindhauli sub-division of ...,Part 9,Page 195,4.2,S
Siinti,7,0.6,Name/epithet requiring verification,divine_relation,"i. another Ahirbudhnya is the ruamc of u Rudra. the son of Bhiilu and Surilpi (Mbh. UJw,,:u 114-4: S...",Part 8,Page 155,4.2,S
Sbnda,7,0.6,Name/epithet requiring verification,proper_noun,"254 Sbnda~ 2-7. On the tenth day in the month of Mlrgulrp, with due self- control, the devotee shoul...",Part 6,Page 265,4.2,S
Saltish,7,0.6,Name/epithet requiring verification,sacred_place,"us, Lumi- naries, Seasons, Rivers in embodied forms such as Mahi and others, Oceans beginning with S...",Part 2,Page 263,4.2,Sa
Silmali,7,0.6,Name/epithet requiring verification,proper_noun,"who harasses all creatures with different kind~ of torturing devices, is thrown into the dreadful Si...",Part 8,Page 199,4.2,S
Sina,7,0.6,Name/epithet requiring verification,proper_noun,30. They were seated on Darbha grass covered with ante- lope-skins as well as Brsis (special mats) S...,Part 20,Page 142,4.2,S
Sadhya,7,0.6,Name/epithet requiring verification,proper_noun,"We have bowed down to you who are self-luminous, of great reful- gence, the very light incarnate. Sa...",Part 7,Page 284,4.2,Sa
Supratika,7,0.6,Name/epithet requiring verification,proper_noun,"Sumati, 69, 71, 218 Sumitri, 80,83,86 aunal)jepa. 146 Sun-aod, 145 Supar,ya, 138 Suplnva, 45 Suprati...",Part 8,Page 385,4.2,S
Sugrivatirtha,7,0.6,Name/epithet requiring verification,proper_noun,"aa,as, go to Sugrivatirtha for the attainment of what is desired. Thus, 0 Brihma9as, the glory of Su...",Part 8,Page 287,4.2,S
Sciences,7,0.6,Name/epithet requiring verification,proper_noun,"ras, Valakhilyas, Maricipas (a mythical race of sages), Manas (Mind), Antarik1a (Ether), Vidyils (Sc...",Part 9,Page 12,4.2,S
Cakras,7,0.6,Name/epithet requiring verification,proper_noun,"bnvery, 29.S bride, JOO fn. Buddha, 286, 288, 327 Buddhi, 310 Budha, 332 bulbous roots, 306 Cakras, ...",Part 7,Page 371,4.2,Cha
Sabala,7,0.6,Name/epithet requiring verification,divine_relation,"ld, with the wet clothes on, offer lamp to the sons of Mrtyu: ''The two canine brothers Sylma and Sa...",Part 6,Page 107,4.2,Sa
Sleanda,7,0.6,Name/epithet requiring verification,proper_noun,456 Sleanda Puraf}IJ 7S. Thus the importance and the efficacy of the Vrata in full has been narrated...,Part 20,Page 95,4.2,S
Sllid,7,0.6,Name/epithet requiring verification,proper_noun,mentioned by Narada. Thereby he got merged into the Supreme Brah- man devoid of attributes. Suta Sll...,Part 7,Page 148,4.2,S
Caturvidya,7,0.6,Name/epithet requiring verification,divine_relation,"for grazing not far from DharmiraQya. 301-305. Many of those Brihmar,a boys became cowherds. The Cat...",Part 9,Page 243,4.2,Cha
SEVENTYTWO,6,0.7,Name/epithet requiring verification,divine_epithet,VII.I.172.1-1! CHAPTER ONE HUNDRED SEVENTYTWO Glory of Bharatesvara isvara said: 473 1-3. Thereafter...,Part 20,Page 112,4.199999999999999,Se
SEVENT,6,0.7,Name/epithet requiring verification,divine_epithet,", 0 goddess. He shall reside in the world of Rudra for thirty thousand years. CHAPTER 1WO HUNDRED SE...",Part 20,Page 266,4.199999999999999,Se
SoJJ,5,0.8,Name/epithet requiring verification,divine_epithet,n.1 83. They are stationed on the edges of the borders. The four Devas bow to Siva in the form of So...,Part 3,Page 42,4.0,S
Somajuice,5,0.8,Name/epithet requiring verification,sacred_place,"ter lf (S) are very rarely achieved vi:,: Sarasvati (the river), Samudra (the ocean), Soma (Moon, So...",Part 19,Page 162,4.0,S
Sudadana,5,0.8,Name/epithet requiring verification,divine_epithet,e famous by the name Guptahari. 45. (The Lord) at the place where at the outset the Discus named Sud...,Part 7,Page 188,4.0,S
Submits,5,0.8,Name/epithet requiring verification,divine_epithet,f the person undertaking the journey. CHAPTER TWENTYSIX lndradyumna Worships the Lord: King Gala Sub...,Part 5,Page 154,4.0,S
Sloka,5,0.8,Name/epithet requiring verification,divine_epithet,t with all the scriptures as though he is Lord Mahesvara himself. 48. One who listens to even one Sl...,Part 20,Page 181,4.0,S
SIXTYfHREE,5,0.8,Name/epithet requiring verification,divine_epithet,"ns, shall be rid of all terrible sins. He is honoured in the region of Nagas. CHAPTER ONE HUNDRED SI...",Part 20,Page 74,4.0,S
Sivar,5,0.8,Name/epithet requiring verification,divine_epithet,(frequent) births and deaths. 43-45. Listen to the two Gathiis formerly proclaiin1ed and sung by Siv...,Part 2,Page 20,4.0,S
Sival,5,0.8,Name/epithet requiring verification,divine_epithet,"(Manu) called Brahma-Sivan,i, Rudra-Sivan,i, then (Manu) named Meru-Savarl)i and the last is Dak,a-S...",Part 7,Page 328,4.0,S
Sivadik,5,0.8,Name/epithet requiring verification,divine_epithet,"which he grasped firmly and uttered these words: 29. ""O holy Lord, do me this favour of granting Siv...",Part 18,Page 435,4.0,S
Sriranga,5,0.8,Name/epithet requiring verification,sacred_place,"u,koti for five days. 0 excellent Brihmar:ias, shall obtain the merit of a horse- sacrifice, etc. Sr...",Part 8,Page 361,4.0,S
Srikf,5,0.8,Name/epithet requiring verification,divine_epithet,"e wholesome and beneficial word Srl/cnfla in Kali Age. 56. On hearing a man repeatedly uttering ""Sri...",Part 6,Page 272,4.0,S
Srikar,5,0.8,Name/epithet requiring verification,divine_epithet,"ey again came to the top of Kailisa, to the vicinity of Siva. The Devas said: 33. _ 0 great Lord Sri...",Part 9,Page 32,4.0,S
Svcta,5,0.8,Name/epithet requiring verification,divine_epithet,both. Resorting to Yoga Nidra (Yogic Slumber) the Lord Puru~ottama lies down on his couch in the Svc...,Part 5,Page 143,4.0,S
Svapnesvari,5,0.8,Name/epithet requiring verification,divine_epithet,"21 Susila 125 Su~kesvara Linga 433 Su,kodari, Goddess 189 Svalina 416 Svapnesvara Linga 212 Svapnesv...",Part 11,Page 480,4.0,S
Suvari,5,0.8,Name/epithet requiring verification,divine_epithet,"en a spot measuring a cubit in length is considered a holy spot, 0 king. After taking holy bath in S...",Part 15,Page 25,4.0,S
Suva,5,0.8,Name/epithet requiring verification,divine_epithet,the abode of the Lord who has salva- tion as his asset (i. e. the besto~er of salvation). 8. This Su...,Part 4,Page 196,4.0,S
Suresa,5,0.8,Name/epithet requiring verification,proper_noun,sands of Paulomas (attendants and followers). They worshipped him in the same way as Devas worship S...,Part 13,Page 242,4.0,S
Sakresvara,5,0.8,Name/epithet requiring verification,proper_noun,Hence all the devotee should assiduously take their holy bath in the auspicious Tirtha and worship S...,Part 16,Page 94,4.0,Sa
Sakalyesvara,5,0.8,Name/epithet requiring verification,divine_epithet,"formerly by the name Bhairavesvara on the earth. After the advent of this Yuga, it has been named Sa...",Part 19,Page 290,4.0,Sa
Sailgilesvara,5,0.8,Name/epithet requiring verification,divine_epithet,penance in the vicinity of Sailgilesvara. 13-17. All these sages duly worshipped the deity named Sai...,Part 20,Page 312,4.0,Sa
Sarilyamini,5,0.8,Name/epithet requiring verification,divine_epithet,"d hammers in their hands, the formi- dable soldiers ofYama bound him and went about to take him to S...",Part 10,Page 137,4.0,Sa
Sarigamesvara,5,0.8,Name/epithet requiring verification,divine_epithet,"us, 0 goddess, the sin-destroying power of Pisicesvara Deva is recounted to you. Listen to that of S...",Part 13,Page 257,4.0,Sa
Sarhvaura,5,0.8,Name/epithet requiring verification,divine_epithet,"by the noblc-soult•d Sarhvaura deity. Those who take bath and visit the excellent Lord of Dcvas, Sar...",Part 15,Page 139,4.0,Sa
Supari,5,0.8,Name/epithet requiring verification,divine_epithet,ipping with red garlands having sweet-smelling flowers the following Mantra should be recited and Su...,Part 5,Page 151,4.0,S
Sunas,5,0.8,Name/epithet requiring verification,divine_epithet,"a 1101 Surhbha 601, 620 Sumeru 149, 150 Sun 904 Sun-god 149, 150 Sunahsepa 50, 443, 763, 1219 Sunas ...",Part 18,Page 482,4.0,S
Sumantu,5,0.8,Name/epithet requiring verification,divine_epithet,vil state or go to hell. 6. Sre~tha Aditya (Excellent Sun-god) has been installed there by Sage Suma...,Part 11,Page 157,4.0,S
Sulin,5,0.8,Name/epithet requiring verification,divine_epithet,"endants), Kotas and others were born of sweat. Having produced five Kiitas from it, you gave it to S...",Part 9,Page 138,4.0,S
Sukanya,5,0.8,Name/epithet requiring verification,divine_epithet,"the splendour of someone born of divine womb, do not waste your youth thus."" On being told thus, Suk...",Part 13,Page 113,4.0,S
Srikal,5,0.8,Name/epithet requiring verification,divine_epithet,"factor'), this is Sarhbhu ('Enjoyer of Bliss'), Pasupati ('Lord of Animals'), Siva ('Auspicious'), S...",Part 11,Page 376,4.0,S
Sraval,5,0.8,Name/epithet requiring verification,divine_epithet,t is stationed not far from Baladevi. A man who worships her on the Full-Moon day in the month of Sr...,Part 20,Page 111,4.0,S
Sooasaila,5,0.8,Name/epithet requiring verification,divine_epithet,born(?) of the Ahutis made in the fire were engaged for the pur- pose of worship. 137. The Lord of S...,Part 3,Page 46,4.0,S
Somavara,5,0.8,Name/epithet requiring verification,divine_epithet,there for the purpose of propitiating Somesvara. isvara said: CHAPTER TWENTYFIVE Description of Soma...,Part 19,Page 174,4.0,S
Somaraja,5,0.8,Name/epithet requiring verification,divine_epithet,"nger, the installation also should hl· performed by you. Thert' is no doubt about thi~."" ~:1-86. Som...",Part 19,Page 155,4.0,S
Sugho,5,0.8,Name/epithet requiring verification,proper_noun,"d by Vi~t;1.u. May Janardana be pleas- ed with me for making a gift of land."" 0 great Brihmai:ias, S...",Part 4,Page 125,4.0,S
Salcti,5,0.8,Name/epithet requiring verification,divine_epithet,"ver the excellent territory named Dravi~a at the foot of the Sahya mountain, she crossed the river S...",Part 3,Page 160,4.0,Sa
Sami,5,0.8,Name/epithet requiring verification,divine_epithet,I was able to escape with great difficulty. 84. On hearing it Pavaka (Fire-god) stationed within Sam...,Part 16,Page 369,4.0,Sa
SiantlaPu,5,0.8,Name/epithet requiring verification,divine_epithet,"678 lsvara said: SiantlaPu,,., CHAPTER THREE HUNDRED SIX Greatness of Sim.biditya 1-4. Thereafter, 0...",Part 20,Page 317,4.0,S
Siddhalinga,5,0.8,Name/epithet requiring verification,divine_epithet,r- teenth lunar day in the dark half which has conjunction with the Moon. 32. By worshipping the Sid...,Part 19,Page 100,4.0,S
Sangilesvara,5,0.8,Name/epithet requiring verification,divine_epithet,"lemed One, how did Gangi, Yamuni, divine Sarasvati and many other Tirthas come to the vicinity of Sa...",Part 20,Page 305,4.0,Sa
Sarhbaditya,5,0.8,Name/epithet requiring verification,divine_epithet,l. Suta said: CHAPTER FIITYSIX Greatness of Samba.di tya 1·2. By seeing the Lord of Suras named Sarh...,Part 16,Page 247,4.0,Sa
Sarasa,5,0.8,"Related to: Reed bed, birthplace of Kārttikeya",divine_epithet,akes abounding in different kinds of lotuses in full bloom added to its beauty. Warbling swans and S...,Part 19,Page 335,4.0,Sa
Sannihiti,5,0.8,Name/epithet requiring verification,divine_epithet,"inctly describe its origin. Listen. Due to the fear of Jarasandha, 0 goddess, Visr:iu (Knr:ia) 1. Sa...",Part 19,Page 309,4.0,Sa
Sapii,5,0.8,Name/epithet requiring verification,divine_epithet,"as 465 Saura 1203 Sivana 1203 Sivitra Mantra 541 Sintanu 239, 356, 359 Santika rites 451, 436 Sapii:...",Part 18,Page 480,4.0,Sa
Satyasena,5,0.8,Name/epithet requiring verification,divine_epithet,"me. 0 holy sage, my son is a king on the earth. He is the overlord of Anarta and is well known as Sa...",Part 17,Page 180,4.0,Sa
Sailadi,5,0.8,Name/epithet requiring verification,proper_noun,worship of Ksemaka for 36 Sagaratirtha 322 Sagaresvara 417 S.ihasra~ Lmga 197 Sahasrasya 228 Sailadi...,Part 11,Page 479,4.0,Sa
Candriilgada,5,0.8,Name/epithet requiring verification,divine_epithet,"le things brought from the abode of Taksaka, which were rare and inaccessible to human . beings, Can...",Part 9,Page 322,4.0,Cha
Sailgama,5,0.8,Name/epithet requiring verification,divine_epithet,hma in order to pay obeisance to the god. I. This chapter explains why the holy place Mahi-Sigara-Sa...,Part 2,Page 513,4.0,Sa
Sadacara,5,0.8,Name/epithet requiring verification,proper_noun,rised in them (YV 16-79). (3) Procedure of the worship of Siva (VV 81-1 I 9). (4) Code of Conduct-Sa...,Part 2,Page 367,4.0,Sa
Caturda,5,0.8,Name/epithet requiring verification,proper_noun,you I will attain the highest region of Siva. It is by means of this worship of Sankara on every Cat...,Part 9,Page 284,4.0,Cha
Caturbhuja,5,0.8,Name/epithet requiring verification,divine_epithet,"ons'), Trivikrama, Trilokesa ('Lord of the three worlds'), Cu.rap~ ('}l!ving discus in the hand'), C...",Part 13,Page 172,4.0,Cha
Carmamur,5,0.8,Name/epithet requiring verification,divine_epithet,) when kings perform special adoration of the goddesss of Suras. 17. The king made a clay icon of Ca...,Part 16,Page 243,4.0,Cha
Sacipati,5,0.8,Name/epithet requiring verification,divine_epithet,"), Manu, Yama, Devaraja (Lord of Devas), Surapati (master of Suras), Danavari (enemy of Danavas), Sa...",Part 12,Page 262,4.0,Sa
Sindura,5,0.8,Name/epithet requiring verification,divine_epithet,the Kula Mata (the family deity). GaQanayaka stationed at the southern gate was worshipped with Sind...,Part 9,Page 207,4.0,S
Sira,5,0.8,Name/epithet requiring verification,divine_epithet,", urged by Kala (God of death, bad time) hit one another with pestles and killed. 6. Bhojas with Sir...",Part 20,Page 218,4.0,S
Sirhhesvara,5,0.8,Name/epithet requiring verification,divine_epithet,"at benefit which results from Yajiias, penances, Danas etc. He who, with effort, visits the deity Si...",Part 13,Page 209,4.0,S
Sarvesvara,5,0.8,Name/epithet requiring verification,divine_epithet,"u arc the penance itself; you arc the greatest abode, 0 Lord having Fire, Sun and Moon as eyes. 0 Sa...",Part 13,Page 294,4.0,Sa
Sata,5,0.8,Name/epithet requiring verification,proper_noun,"t the water from the clothes, he should apply Ti/aka (sacred sectarian mark on the forehead) etc. Sa...",Part 6,Page 76,4.0,Sa
Satanandesvara,5,0.8,Name/epithet requiring verification,proper_noun,"t to the earth. 91. Kama and others overwhelmed the worshippers of Gautamesvara, Ahalyesvara and Sat...",Part 18,Page 122,4.0,Sa
Satapatra,5,0.8,Name/epithet requiring verification,proper_noun,"will worship me with three hundred big lotus flowers of different varieties such as red, Ka/hara, Sa...",Part 2,Page 411,4.0,Sa
Sattvagu,5,0.8,Name/epithet requiring verification,divine_epithet,"Lord created Vi$J;tU from his left side. 11-12. He endowed Brahma with Rajogu,:,a and Vi$QU with Sat...",Part 3,Page 130,4.0,Sa
Siddhesvari,5,0.8,Name/epithet requiring verification,divine_epithet,"of SiddhestJari Tirtha Sri Marlca,µJ,tya said: 1-8. Then there is the Vai~i:,.avi goddess named Sidd...",Part 15,Page 140,4.0,S
Sidhakas,5,0.8,Name/epithet requiring verification,divine_epithet,"produced five Kiitas from it, you gave it to Sulin (Trident- bearing Lord)(?). 0 great king, those S...",Part 9,Page 138,4.0,S
Sidhya,5,0.8,Name/epithet requiring verification,divine_epithet,"ghora, Vamadeva and Sadyojata? (Salute) to the Lord with the cosmic form, with the forms of Rudra, S...",Part 2,Page 377,4.0,S
Siivitri,5,0.8,Name/epithet requiring verification,divine_epithet,d by whom even the lords of Dev as immediately become bereft of worship (unfit to be worshipped). Si...,Part 7,Page 285,4.0,S
Silkta,5,0.8,Name/epithet requiring verification,divine_epithet,re filled with holy waters from the Tirthas scented with perfumes. Reciting Jn Siildlr and Puru1a Si...,Part 5,Page 166,4.0,S
Camasodbheda,5,0.8,Name/epithet requiring verification,divine_epithet,"ilvara said: 1-3. Thereafter, 0 great goddess, a pilgrim should go to the excellent ~etra called Cam...",Part 20,Page 259,4.0,Cha
Camui,5,0.8,Name/epithet requiring verification,divine_epithet,"te me dircct1y, indirectly; 0 Brahmih;ti, 0 Mahcsvari, 0 Varahi, O Vinayaki, O Aindri. O Agneyi, 0 C...",Part 2,Page 543,4.0,Cha
Camul,5,0.8,Name/epithet requiring verification,divine_epithet,V .i .43.42-48 175 (worship) of Camul)<;la. After worshipping the goddess with buffaloes fit for gre...,Part 12,Page 184,4.0,Cha
Suparl,5,0.8,Name/epithet requiring verification,divine_epithet,"Thereafter, 0 great goddess, one should go to the excellent Bhalla ,Tirtha on the western side of Su...",Part 20,Page 393,4.0,S
Suparr,5,0.8,Name/epithet requiring verification,divine_epithet,"(devotees) across the ocean of worldly existence; obeisance to you, the Lord who give happiness to S...",Part 7,Page 186,4.0,S
Suprabhi,5,0.8,Name/epithet requiring verification,divine_epithet,IV.i.29.17-168 507 954. Surasi (Havin1 excellent taste) 955. Suprabhi (Having excellent splendour) 9...,Part 10,Page 311,4.0,S
SrTkr,5,0.8,Name/epithet requiring verification,divine_epithet,"all. 6. Similarly, Satyabhlmi who was desirous of listening to the greatness of Klrttika asked SrTkr...",Part 6,Page 61,4.0,S
Sthi,5,0.8,Name/epithet requiring verification,divine_epithet,"ain in the abode of Himavan by the name Umi and another one, Parvati, also. 10. In the forest of Sth...",Part 3,Page 156,4.0,S
Sthiina,5,0.8,Name/epithet requiring verification,divine_epithet,"fter, 0 great goddess, a pilgrim should go to the excellent shrine of the holy spot, namely Unnata S...",Part 20,Page 331,4.0,S
Stidra,5,0.8,Name/epithet requiring verification,divine_epithet,visual scenes of dramatic performance and listening to profound sounds of the Vedic chant. 61. A Sti...,Part 19,Page 361,4.0,S
Stiman,5,0.8,Name/epithet requiring verification,divine_epithet,s that isa who is adored by all Yajiias and through Yoga; we gain authoritativeness through him. Sti...,Part 10,Page 329,4.0,S
Samvatsara,5,0.8,Name/epithet requiring verification,divine_epithet,"d lady, I am Parjanya (cloud). 0 great goddess, you are Vr1fi (downpour of rain). 0 goddess, I am Sa...",Part 19,Page 32,4.0,Sa
Sandh,5,0.8,Name/epithet requiring verification,proper_noun,"ing morning ablution in sacred water or Tirthas particularly a householder should perform Pratal),Sa...",Part 10,Page 388,4.0,Sa
Sandhi,5,0.8,Name/epithet requiring verification,divine_epithet,s according to the divine reckoning becomes diminished and when it becomes extinct along with the Sa...,Part 19,Page 129,4.0,Sa
Smallpox,5,0.8,Name/epithet requiring verification,divine_epithet,"iate Bandi, 0 ex- I . There are minor sacred spots and deities described like ~itali, the deity of S...",Part 7,Page 215,4.0,S
Svimin,5,0.8,Name/epithet requiring verification,divine_relation,"son, the worship should be in his presence and not anywhere else. The share of Srimiti and Bakula Sv...",Part 9,Page 247,4.0,S
Sindipani,6,0.6,Name/epithet requiring verification,proper_noun,"uds, 318 Sarhvanaka Sun 318 Samyiprisa, 346 Sanatkumira, 328 Sandhyi, 323 Sandhyi prayer, 298 Sindip...",Part 7,Page 375,3.6,S
Siras,6,0.6,Name/epithet requiring verification,proper_noun,. No hesitation need be entertained in this respect. 143. After performing my Japa along with the Si...,Part 20,Page 86,3.6,S
Sityaki,6,0.6,Name/epithet requiring verification,divine_relation,"mp."" On being told thus by Visudeva, Pii,(Javas said, ""So it shall be."" Accompanied by Kr,i,a and Si...",Part 8,Page 207,3.6,S
Candana,6,0.6,Name/epithet requiring verification,proper_noun,"a, Srik~etra, Magoqi, Jyethaloja, Seratha, Chede, Tili, Vanoqi, Govyandali, Ka1_1tico~ali, Koheca, C...",Part 9,Page 226,3.6,Cha
Chandogya,6,0.6,Name/epithet requiring verification,proper_noun,ns of proof or circumstantial evidence were possible. The earliest reference to Divyas is found in C...,Part 2,Page 416,3.6,Cha
Chapten,6,0.6,Name/epithet requiring verification,proper_noun,"e your boon. Even if your desire is very difficult to be fulfilled, I shall grant it entirely. 1. Ch...",Part 16,Page 398,3.6,Cha
Stavaraja,6,0.6,Name/epithet requiring verification,proper_noun,ired. Recite this auspicious prayer. 28-31. The twenty-one names included in this prayer called Stav...,Part 20,Page 228,3.6,S
Sukesa,6,0.6,Name/epithet requiring verification,proper_noun,"h with sixty-four. 48. Paiicak~a, Satamanyu and Meghamanyu each with twenty crores; Ka~thakoti, Suke...",Part 2,Page 229,3.6,S
Sutanu,6,0.6,Name/epithet requiring verification,proper_noun,"ryavarcas 566, 567 Suryavarcas, Prayer to 571 Su.fanta 117 Su~ravas 12 Su~umna 463 Suta/a 315 Sutanu...",Part 2,Page 600,3.6,S
Suvarca,6,0.6,Name/epithet requiring verification,divine_relation,s' list) of the Atharva11eda. The Pippalada of our text is different. He 1s the son of Dadhici and S...,Part 1,Page 131,3.6,S
Svasthina,6,0.6,Name/epithet requiring verification,proper_noun,"ver, devoid of hatred and sins. Thus (ends) the forty-eighth Sthina. 257-260. I shall explain the Sv...",Part 9,Page 240,3.6,S
Chowrie,6,0.6,Name/epithet requiring verification,proper_noun,"ft side of Hari red-garmented Aniruddha of dark-blue complexion like a sapphire, be placed, with a C...",Part 7,Page 338,3.6,S
Sankrti,6,0.6,Name/epithet requiring verification,proper_noun,ent on the earth·) in the land of Anarta (Northern Gujarat). My name was Maitra. I belonged to the S...,Part 7,Page 36,3.6,Sa
Sannyasa,6,0.6,Name/epithet requiring verification,proper_noun,"m his heart, householdership from his loins (genital organ?). forest-hermitship from his chest and S...",Part 7,Page 324,3.6,Sa
Sapil,6,0.6,Name/epithet requiring verification,divine_relation,"e or poison, those for whom the sixteen Ekodditia Sriddha rites were not performed due to want of Sa...",Part 20,Page 193,3.6,Sa
Sarabhas,6,0.6,"Related to: Reed bed, birthplace of Kārttikeya",proper_noun,"m.m.16.16-28 357 16. Some had the faces of Sarabhas (fabulous animals of this name) and some, the fa...",Part 9,Page 366,3.6,Sa
Sarayil,6,0.6,"Related to: Reed bed, birthplace of Kārttikeya",sacred_place,"taking a single meal per day, all the sins I. VV 19-29 describe lhe grealness of the confluence of S...",Part 7,Page 183,3.6,Sa
Sarilkalpa,6,0.6,Name/epithet requiring verification,proper_noun,lll.i.20.42-5 I 131 with the requisite Sarilkalpa rite in Jatatirtha sage Suka obtained purity of mi...,Part 8,Page 142,3.6,Sa
Sarilvartaka,6,0.6,Name/epithet requiring verification,proper_noun,earth to the world of Sages (~~iloka). 36. Then terrific clouds for destroying tt.e worJd (called Sa...,Part 7,Page 329,3.6,Sa
Sluinda,6,0.6,Name/epithet requiring verification,proper_noun,"408 Sluinda Pura~ Rillakaditya in Kimpilya (modern Kampil, Farrukhabad Dis- trict, U .P.) and Dhanav...",Part 20,Page 47,3.6,S
Slrantla,6,0.6,Name/epithet requiring verification,proper_noun,"558 Slrantla Puni""4 further in the great forest. They asked, ""O parrot, if Vahni is seen by you, do ...",Part 16,Page 369,3.6,S
Slantla,6,0.6,Name/epithet requiring verification,proper_noun,764 Slantla Purti'4 CHAPTER THREE HUNDRED SIXTYrHREE Greatness of Ekidasa-Rudra-Liliga isvara said: ...,Part 20,Page 403,3.6,S
SkandaPur,6,0.6,"Related to: Name of the god of war, son of Śiva and Pārvatī",proper_noun,134 SkandaPur~ 5. He was extremely enthusiastic; he filled the whole of Pata.ta with his grunting so...,Part 3,Page 138,3.6,S
Sava,6,0.6,Name/epithet requiring verification,proper_noun,"372 Naam1aa. I, 123. 350, 356, 360 Nala. 12, 16. 52, 53. 239 Nalatinha, 277 names of Sava, V11nu, et...",Part 8,Page 383,3.6,Sa
Seto,6,0.6,Name/epithet requiring verification,proper_noun,"that house to be Rimasetu itself, in which this meritorious and excellent (text of the) glory (of Se...",Part 8,Page 375,3.6,Se
Settles,6,0.6,Name/epithet requiring verification,sacred_place,h my capacity. Tel) me whether it is good or otherwise. Reveal yourself too. CHAPTER SIX Niirado Set...,Part 2,Page 57,3.6,Se
Sildras,6,0.6,Name/epithet requiring verification,divine_relation,"n persons belonging to different castes (classes) and stages of life, as well as to women and even S...",Part 7,Page 237,3.6,S
Sruva,6,0.6,Name/epithet requiring verification,proper_noun,"anded, holding in each hand a pike (Silla), a spear (Sakti) and sacrificial ladles called Sruc and S...",Part 7,Page 341,3.6,S
Srotriya,6,0.6,Name/epithet requiring verification,proper_noun,"vira Vrata 148, 165 Someia 41 Someivara 45, 55, 245 Soa;aa 22 Srngireivara 762 Srngeivara 761 Srotri...",Part 20,Page 413,3.6,S
Sririma,6,0.6,Name/epithet requiring verification,proper_noun,"emons. 4. Hail to the saviour of Jinaki's heart, to the compassionate one, to the beloved one of Sri...",Part 9,Page 213,3.6,S
Smnda,6,0.6,Name/epithet requiring verification,proper_noun,"lndra, Vivasvan, Diptamsu, Suci, Sauri, Sanaisc'ara. 8. He is identical with Brahma, Rud,a, Vwu, Smn...",Part 20,Page 276,3.6,S
Cakora,6,0.6,Name/epithet requiring verification,proper_noun,e ruddy goose (Cakravika) abandons his fe- male partner and remains silent due to fear from it. The ...,Part 9,Page 21,3.6,Cha
Calophyllum,6,0.6,Name/epithet requiring verification,proper_noun,"Kan_likiras (Pterospermum acerifolium), Bakulas (Mimusops elengi), A,okas and excellent Punnigas (Ca...",Part 7,Page 224,3.6,Cha
Silida,6,0.6,Name/epithet requiring verification,proper_noun,542 Siddhayoaiivara 145 lipt which appear when death ii imminent 470 Silida 539 lilence 245 Slmanton...,Part 10,Page 546,3.6,S
SIXTYSEVEN,5,0.7,Name/epithet requiring verification,divine_epithet,"Sarabhasthina. 0 fair lady, by visiting that deity, a man is rid of all sins. CHAPTER TWO HUNDRED SI...",Part 20,Page 258,3.5,S
Sikadvipa,4,0.8,Name/epithet requiring verification,divine_epithet,"a, Manojava, Vepamina, Dhiimrinika, Citrarepha, Bahuriipa and Visvacira. 62. In the continent of Sik...",Part 2,Page 313,3.2,S
SiJta,4,0.8,Name/epithet requiring verification,proper_noun,"bestow Siddhi instantly. Thr sages said: 6. Why are those deities stationed there worshipped, 0 SiJt...",Part 17,Page 145,3.2,S
Siiryavarcas,4,0.8,Name/epithet requiring verification,divine_epithet,"s (Barbarika)"" ""Be victorious, be victorious, 0 Lord with eighty-four crores of attendants, named Si...",Part 2,Page 577,3.2,S
Sikhi,4,0.8,Name/epithet requiring verification,sacred_place,holy names in Japa. Others endowed with faith and quiescence studied the Vedas of their respective S...,Part 16,Page 306,3.2,S
Siddhdvara,4,0.8,Name/epithet requiring verification,divine_epithet,"t found in important nrthas. The word Siddha is in association with all, as it is the aroup of god S...",Part 2,Page 304,3.2,S
Sadi,4,0.8,Name/epithet requiring verification,divine_epithet,sun- Comm.). It is stationed in the cerebral aperture. It should be meditated upon along with Lord S...,Part 10,Page 468,3.2,Sa
Sadasya,4,0.8,Name/epithet requiring verification,divine_epithet,"hma accepted the Brahmatva (the post of the presiding priest). 75. Lord Hari, Narayai:ia was his Sad...",Part 19,Page 134,3.2,Sa
Saba,4,0.8,Name/epithet requiring verification,divine_epithet,"kaJ)a, the great sage named Loka, Jaigi- $avya, Lord Dadhivahana, Sage ~$abha, Dharma, Ugra, Atri, S...",Part 2,Page 360,3.2,Sa
Surajye,4,0.8,Name/epithet requiring verification,divine_epithet,ured) cow further sancti- fied by the Mantras. This is remembered as Brahmasniina. 27. By bathing Su...,Part 19,Page 358,3.2,S
Suraa,4,0.8,Name/epithet requiring verification,sacred_place,"performed penance and adored SooAcala. 28. After surveying the mountain all round, Hari made the Sur...",Part 3,Page 37,3.2,S
Suna,4,0.8,Name/epithet requiring verification,divine_epithet,"sponsibility) of the Yajiia. Vasi~tha, the excellent Brihmaa,a, became Brihmaa,iccharhsin priest. Su...",Part 8,Page 157,3.2,S
SIii,4,0.8,Name/epithet requiring verification,sacred_place,aerial fhariot Putpaka stops aL Hipkeivara. He builds Siva temples in I.he name of his brother and S...,Part 16,Page 398,3.2,S
