Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Sakata,4,0.8,Name/epithet requiring verification,proper_noun,"i, 158 sacred observances, 33 sacrificial rites, 33 Sadicira, 32 SadHiva, 80 Sahasrirjuna, 96 Sakata...",Part 9,Page 417,3.2,Sa
Saligama,4,0.8,Name/epithet requiring verification,divine_epithet,"ri Marlca1J,l/,eya said: 1-9. Thereafter, 0 Lord of the earth, one should go to the • Bhadrakili Sal...",Part 15,Page 240,3.2,Sa
Satvatas,4,0.8,Name/epithet requiring verification,divine_epithet,"282 Skanda Purii~,a illuminated. They irradiate the whole world by their imperishable light. 5. Satv...",Part 7,Page 293,3.2,Sa
Saubhadra,4,0.8,Name/epithet requiring verification,divine_epithet,"1:u;li, Satyaki, Saibya, Bhima, Bhimaparakrama ( of terrible exploits), 187. Paiicala, Abhimanyu, Sa...",Part 12,Page 274,3.2,Sa
Saubhagyesvara,4,0.8,Name/epithet requiring verification,divine_epithet,ou. Listen to that of Saubhagyesvara. CHAPTER SIXTYONE Sau.bhagyesvara1 isvara said: 1-7a. Know Saub...,Part 13,Page 226,3.2,Sa
SAandaPu,5,0.6,Name/epithet requiring verification,proper_noun,"52 SAandaPu -~ can we go to the heavenly world under the situation? 0 Grand- father, without heaven,...",Part 13,Page 43,3.0,Sa
Sadasyas,5,0.6,Name/epithet requiring verification,proper_noun,"a as 0ak~iQa. 127. Crores of gold pieces, jewels and plenty of cash pre- sents were given to the Sad...",Part 19,Page 158,3.0,Sa
Sailkhatirtha,5,0.6,Name/epithet requiring verification,divine_relation,"sage attained union with Brahman (i.e. Salvation). 57-59. Thus, 0 Brahmai:ias, the greatness of Sail...",Part 8,Page 169,3.0,Sa
Sahasradhiri,5,0.6,Name/epithet requiring verification,proper_noun,"ukmi1,1i, 193 Rukm1-,i Kua;acla. 192 Rukmir,i 1inha. 211 Sigara Kun4a, 197 Sahasra-Candra, 161 Sahas...",Part 7,Page 368,3.0,Sa
Satyaki,5,0.6,Name/epithet requiring verification,divine_relation,to get the son of Sini released and so rushed in between. ' 83. He was pitted against Bhojas and Sat...,Part 20,Page 223,3.0,Sa
Sarhyamini,5,0.6,Name/epithet requiring verification,sacred_place,"Sarhjfii, the daughter of Visvakarman, 88 Sarhjfii in the guise of a mare, 89, 91 Sarhpiti, 158 Sarh...",Part 9,Page 417,3.0,Sa
Sarhvartaka,5,0.6,Name/epithet requiring verification,proper_noun,"296 Sattis. 314 Silagrima, 324 Samidhi, 342 Samivartana, 299 Sarhnyua, 307 Sarhvartaka, 319 Sarhvart...",Part 7,Page 375,3.0,Sa
Satyabhama,5,0.6,Name/epithet requiring verification,proper_noun,"invited through a messenger of Dharmaputra, Kr~t:1a hurriedly came to lndraprastha accompanied by Sa...",Part 8,Page 145,3.0,Sa
Sarman,5,0.6,Name/epithet requiring verification,proper_noun,"icious intention vanished, he went to the sage who was expounding the narrative. Addressing Candra S...",Part 6,Page 93,3.0,Sa
Santapana,5,0.6,Name/epithet requiring verification,proper_noun,"nto them with due observance of regulations, single-night rites, three- night rites of Krcchra and S...",Part 19,Page 300,3.0,Sa
Sarhkhya,5,0.6,Name/epithet requiring verification,proper_noun,.a said: Skanda Purti{ia I. Now I shall relate to you the nature of knowledge as deter- mined by Sar...,Part 7,Page 321,3.0,Sa
Sangava,5,0.6,Name/epithet requiring verification,proper_noun,ey spread over the mid- day for the rites of offering lamps etc. If these three Tithis fall before S...,Part 6,Page 109,3.0,Sa
Sauva,3,0.8,Name/epithet requiring verification,divine_epithet,"nal goddess devoid of sorrow, 0 goddess with long eyes like the petals of lotus, 0 goddess of pure S...",Part 19,Page 303,2.4000000000000004,Sa
Sasi,3,0.8,Name/epithet requiring verification,divine_epithet,d great sages. • 47. He was fanned directly by Pavana (Wind-god); the umbrella was held aloft by Sas...,Part 1,Page 228,2.4000000000000004,Sa
Sastric,3,0.8,Name/epithet requiring verification,divine_epithet,") who, even in adverse circumstances, worshipped him at the proper time and in accordance with the S...",Part 7,Page 256,2.4000000000000004,Sa
Satadhrti,3,0.8,Name/epithet requiring verification,divine_epithet,"hall narrate the story, listen, how Satisvara Linga manifestated itself in Kasi. 0 sage, formerly Sa...",Part 11,Page 393,2.4000000000000004,Sa
Satamanyu,3,0.8,Name/epithet requiring verification,divine_epithet,s called Sahasriqa ('Thousand-eyed'); he alone is Divaspati ('Lord of Heaven'); this lord alone is S...,Part 10,Page 95,2.4000000000000004,Sa
Satapatri,3,0.8,Name/epithet requiring verification,proper_noun,"of happiness on all. May the Arghya be received."" In the third Prahara, the devotee worships with Sa...",Part 17,Page 330,2.4000000000000004,Sa
Satariipi,3,0.8,Name/epithet requiring verification,divine_epithet,va (son of the Self-born Lord). He was the first Prajipati ('Patriarch'). There was a woman named Sa...,Part 2,Page 311,2.4000000000000004,Sa
Satyavikrama,3,0.8,Name/epithet requiring verification,divine_epithet,"gets all his objectives achieved. Formerly, in the first Kalpa, 0 goddess, there was a king named Sa...",Part 13,Page 203,2.4000000000000004,Sa
Saunakesvara,3,0.8,Name/epithet requiring verification,proper_noun,"oncerned. (13) After bathing in DaQ.Qakhata, he should worship Vyaghrt""sa. ( 14) After bathing in Sa...",Part 11,Page 464,2.4000000000000004,Sa
Sarhjni,3,0.8,Name/epithet requiring verification,divine_epithet,agerly engaged in serving the Brahmai:ias. The deity Bah{?k)ulirka shines here along with Goddess Sa...,Part 9,Page 182,2.4000000000000004,Sa
Saril,3,0.8,Name/epithet requiring verification,divine_epithet,"BRAHMA~A PADMANABHA 12. ""Obeisance to the over-lord of Devas, to the Lord of Venkata wielding the Sa...",Part 4,Page 141,2.4000000000000004,Sa
Sarilhhu,3,0.8,Name/epithet requiring verification,divine_epithet,"now Rudra, th<· conqunor of lhe god of Dt·ath?"" 37. Prattling and boasting rhus, ttw attendants of S...",Part 11,Page 348,2.4000000000000004,Sa
Sarilkara,3,0.8,Name/epithet requiring verification,divine_epithet,"arai:iya). lndra said: 14-15. If you are pleased with me, 0 great lord, the ocean of sympathy, 0 Sar...",Part 9,Page 133,2.4000000000000004,Sa
Saritkalpa,3,0.8,Name/epithet requiring verification,divine_epithet,e lord with ploughshare for his weapon took his holy bath in that Tirtha along with the requisite Sa...,Part 8,Page 138,2.4000000000000004,Sa
Sarvabhak,3,0.8,Name/epithet requiring verification,divine_epithet,have come. Still I shall speak it by way of carrying out the beh~st of the Lord. 40. Indeed I am Sar...,Part 6,Page 22,2.4000000000000004,Sa
Sarvaga,3,0.8,Name/epithet requiring verification,divine_epithet,"Om Visvam (universe), Vi,i,u, Hnikesa, Sarvitmi (the soul of all), Sarvabhavana (creator of all), Sa...",Part 12,Page 261,2.4000000000000004,Sa
Sarvajfia,3,0.8,Name/epithet requiring verification,divine_epithet,"Lord of Animals'), Siva ('Auspicious'), Srikal).fha ('Embraced by Glory'), Mahesa ('Great Lord'), Sa...",Part 11,Page 376,2.4000000000000004,Sa
Sankhyas,3,0.8,Name/epithet requiring verification,divine_epithet,"en the image is to be 1. The Tattvc,s mentioned m v 8 are mamly lht· 24 Tfltt11ns cnum<.·r.ued by Sa...",Part 18,Page 389,2.4000000000000004,Sa
Sanskritization,3,0.8,Name/epithet requiring verification,proper_noun,"n his house, 0 king, and that (worship) is accepted by me."" J. The village of .Kurvas, probably a Sa...",Part 4,Page 75,2.4000000000000004,Sa
Santina,3,0.8,Name/epithet requiring verification,divine_epithet,laced it on cotton-beds and took it near the Mansion. 86-89. From above the flowers of the divine Sa...,Part 5,Page 165,2.4000000000000004,Sa
Saomukha,3,0.8,Name/epithet requiring verification,divine_epithet,". 5. The Three-eyed Lord of Devas, the destroyer of Tripura {Jives there) with Pirvati. Heramba, Sao...",Part 4,Page 112,2.4000000000000004,Sa
Sarasas,3,0.8,"Related to: Reed bed, birthplace of Kārttikeya",divine_epithet,"III.ii.15.74-111.ii.16.2 105 Sarasas etc. and it appears splendid. 74. 0 lord of the earth, it is re...",Part 9,Page 114,2.4000000000000004,Sa
Sarat,3,0.8,"Related to: Reed bed, birthplace of Kārttikeya",divine_epithet,gious festival of Goddess Visvabhuja should be assiduously cel- ebrated during the nine days of the ...,Part 11,Page 215,2.4000000000000004,Sa
Sarh,3,0.8,Name/epithet requiring verification,divine_epithet,Homa should be performed along with the principal deity. 102. Repeating the Mantra beginning with Sa...,Part 6,Page 131,2.4000000000000004,Sa
Sarhba,3,0.8,Name/epithet requiring verification,divine_epithet,he lord. This universe consisting of mobile and immobile beings is evolved out of his Maya Sakti. Sa...,Part 8,Page 161,2.4000000000000004,Sa
Sakuna,3,0.8,Name/epithet requiring verification,divine_epithet,"Signet ring). The Bahvrca should recite the follow- ing Suktas (hymn-passages): Srisukta, Pavamana, ...",Part 18,Page 86,2.4000000000000004,Sa
Salokya,3,0.8,Name/epithet requiring verification,divine_epithet,(the stay in) all the Narakas. It is proclaimed as the cause of all the riches. 30-34. It yields Sal...,Part 8,Page 362,2.4000000000000004,Sa
Samiina,3,0.8,Name/epithet requiring verification,divine_epithet,"(the Moon-god) arc stationed in the body, each of them being of five types. 18. Praf)a, Apana, Samii...",Part 2,Page 469,2.4000000000000004,Sa
Samipya,3,0.8,Name/epithet requiring verification,divine_epithet,y offering gold pots one is honoured in the world of Siva. By offering jew- elled pots one attains S...,Part 8,Page 296,2.4000000000000004,Sa
Samit,3,0.8,Name/epithet requiring verification,proper_noun,"ridhi., (sacrificial sticks laid round the sacred fire) issued from you and so also the twenty-one S...",Part 5,Page 145,2.4000000000000004,Sa
Samvartaka,3,0.8,Name/epithet requiring verification,divine_epithet,"is physical f01m. At the bidding of Sakra, the excellent Tirtha was filled with dust particles by Sa...",Part 16,Page 118,2.4000000000000004,Sa
Sangameivara,3,0.8,Name/epithet requiring verification,divine_epithet,"y season attains my region, 0 my beloved, much desired (by all). Thus the sin-destroying power of Sa...",Part 13,Page 261,2.4000000000000004,Sa
Saniga,3,0.8,Name/epithet requiring verification,divine_epithet,"s) and became enjoyers of excellent jewels. Nirada gave the (Kaustubha) jewel, Padma (Lakfmi), the S...",Part 12,Page 187,2.4000000000000004,Sa
Safi,3,0.8,Name/epithet requiring verification,divine_epithet,"32 Skarrda Pura~za The chaste goddess Safi, the daughter of Dak~a, abandoned her body and was born a...",Part 7,Page 43,2.4000000000000004,Sa
Sagaraditya,3,0.8,Name/epithet requiring verification,divine_epithet,384 SluJnda PuTil'l)IJ CHAPTER ONE HUNDRED TWENTYEIGHT Greatness of Sagaraditya hvaTa said: 1-4. The...,Part 20,Page 23,2.4000000000000004,Sa
Sagaras,3,0.8,Name/epithet requiring verification,proper_noun,"who was auspicious unto all, by whom all the three worlds were rendered sacred and pure, all the Sag...",Part 1,Page 174,2.4000000000000004,Sa
Sahasriqa,3,0.8,Name/epithet requiring verification,divine_epithet,"Gandhavati, Alaki or Aisi is equal to this in glory and pros- perity. • 18. He alone is called Sahas...",Part 10,Page 95,2.4000000000000004,Sa
Sailgamesvara,3,0.8,Name/epithet requiring verification,divine_epithet,"704 Skanda Pura'IJ,(l Sailgamesvara. 0 great goddess, he will never be separated from Lak,mi (prospe...",Part 20,Page 343,2.4000000000000004,Sa
Sakarhbhari,3,0.8,Name/epithet requiring verification,proper_noun,"r, the couple ate and sustained themselves with alms. 5-8. After some time Dul_1sila passed away. Sa...",Part 18,Page 442,2.4000000000000004,Sa
Sakta,3,0.8,Name/epithet requiring verification,divine_epithet,usand streams (i.e. water is poured from a pot with many holes pierced therein) while reciting irI S...,Part 5,Page 247,2.4000000000000004,Sa
Saktibheda,3,0.8,Name/epithet requiring verification,divine_epithet,2. Arjuna's Eulogy of the Sun-god 125 33. The Greatness of Kesavaditya 134 S4. The Greatness of Sakt...,Part 12,Page 9,2.4000000000000004,Sa
Sabdabrahman,3,0.8,Name/epithet requiring verification,divine_epithet,ogic practice) and held it in his hand. He was the presiding deity of the Gaoas. He surpasses the Sa...,Part 1,Page 81,2.4000000000000004,Sa
Sabhramati,3,0.8,Name/epithet requiring verification,proper_noun,"Ruru deer 966 Rupamaya Tirtha 643 Rupa Tirtha 639, 64 l Ruthlessness 663 Skanda Purii:r_1,a s Sabhra...",Part 18,Page 479,2.4000000000000004,Sa
Sacchitdra,3,0.8,Name/epithet requiring verification,proper_noun,"mal)as, ~atriyas, Vaisyas, and Sacchudras all are authorised to worship Saligrama, and none else. Sa...",Part 18,Page 276,2.4000000000000004,Sa
Saurabheyi,4,0.6,Name/epithet requiring verification,proper_noun,"a 307, 422, 426 Saubhadra 3,4 Saubhigya 291 Sauca 493 Saukfmya 423 Saumanasya 308 Saumya 322 Saurabh...",Part 2,Page 598,2.4,Sa
Sakraprastha,4,0.6,Name/epithet requiring verification,proper_noun,"355 Sabya 325,326 Saiva 353 ~aka 358 Sikadvipa 306, 307 Sakata 123 sakb~ 250 satra 45, 221 Sakrapras...",Part 2,Page 597,2.4,Sa
Sakas,4,0.6,Name/epithet requiring verification,proper_noun,"e realms joined hands to- gether (against him) .. 22- 23. Saura,iras, Kaikayas, Salvas, Kaliilgas, S...",Part 9,Page 286,2.4,Sa
Saivite,4,0.6,Name/epithet requiring verification,proper_noun,rcumambulationa are performed by 1: Differ• aaeeriall for prqllriq belda an: mealioned bcn bet die S...,Part 6,Page 244,2.4,Sa
Sail,4,0.6,Name/epithet requiring verification,proper_noun,"people, they will never meet with loss of wisdom e-vf'n when they die. 142-14:l. There alone i~ Sail...",Part 11,Page 122,2.4,Sa
Saudisa,4,0.6,Name/epithet requiring verification,proper_noun,"lent sage, came there and narrated everything perpetrated by the Riktasa. 4S. On hearing it, King Sa...",Part 16,Page 238,2.4,Sa
Sattras,4,0.6,Name/epithet requiring verification,proper_noun,"ter dying in this holy spot. 96. Those who are dependent on Nigamas {Vedas), those who abide by Satt...",Part 7,Page 220,2.4,Sa
Satapatha,4,0.6,Name/epithet requiring verification,proper_noun,"even in the Brihmar,a period (vide the story of Nabhinediftha in Aitareya Brahmaf}ll 22 9; aho cf Sa...",Part 7,Page 309,2.4,Sa
Sasilekha,4,0.6,Name/epithet requiring verification,proper_noun,"vatisvara 255 Skanda Puro:1:,,a Sarva 196 Sarvasarilpatkara 53 Sailnkesa 428 Sasibhus.ina 192 Sasile...",Part 11,Page 479,2.4,Sa
Saryati,4,0.6,Name/epithet requiring verification,divine_relation,"you belong?"" That highly fortunate, extremely chaste, lady said that she was the daugh- , ter of Sar...",Part 13,Page 113,2.4,Sa
Sarkara,4,0.6,Name/epithet requiring verification,proper_noun,"in), Ratna (jewel), Gut/,a (jaggery), Svar,.,,a (gold), Tila (gingelly seeds), K.arpiisa (cotton), S...",Part 19,Page 187,2.4,Sa
Sarikhya,4,0.6,Name/epithet requiring verification,proper_noun,they are born as Brahmavadins (expounders of Brahman). They regain that recollection of excellent Sa...,Part 12,Page 238,2.4,Sa
Santlh,4,0.6,Name/epithet requiring verification,proper_noun,"470 they please. They can roam about during the two Santlh,as (dusk and dawn). They were given habit...",Part 20,Page 109,2.4,Sa
Santano,4,0.6,Name/epithet requiring verification,divine_relation,"ather who had cast off his weapons, was struck down by Dh11tadyumna. Similarly, Bhitma, the son of S...",Part 8,Page 211,2.4,Sa
Sannan,4,0.6,Name/epithet requiring verification,proper_noun,"sage who was expounding the narrative. Addressing Candra Sarman, he spoke these words: ""O Candra San...",Part 6,Page 93,2.4,Sa
Sandamsa,4,0.6,Name/epithet requiring verification,proper_noun,"ati- misra, Raurava, Maharaurava, Kurilbhipika, Kilasiitra, Asi- patravana, Krmibhak~a, Andhakiipa, ...",Part 4,Page 86,2.4,Sa
Sanaiicara,4,0.6,Name/epithet requiring verification,divine_relation,"Vl.96.16-26 581 great bow, the king fitted an arrow therein and attacked Sanaiicara. He stood in fro...",Part 16,Page 392,2.4,Sa
Samhitii,4,0.6,Name/epithet requiring verification,proper_noun,"179 Agnitirtha, 17, 136. 138, 143, 34 7 Ahidam,tra, 3 7 Ahirbudhnya, 144, 145, 146 Ahirbudhn_va-Samh...",Part 8,Page 378,2.4,Sa
Salikha,4,0.6,Name/epithet requiring verification,proper_noun,king. He spoke these words even as Brahma and others were listening: Jr1 Bhagavan saitl: 61. O Salik...,Part 4,Page 229,2.4,Sa
Sarira,3,0.6,Name/epithet requiring verification,proper_noun,"tic of A vidya. This concept is similar to A,µ,va-mala of Kiimira Saivism. But here it is the Unga-S...",Part 7,Page 108,1.7999999999999998,Sa
Sarilbhava,3,0.6,Name/epithet requiring verification,proper_noun,"918, 919, 921, 922, 923, 924, 1226 Sarhbaditya 236, 924 Sarnbara deer 966 Sambasurya 237, 238 Sarilb...",Part 18,Page 479,1.7999999999999998,Sa
Sarilvatsara,3,0.6,Name/epithet requiring verification,proper_noun,s the eleventh and the twelfth one is remembered as one for nourishment (Pu1li- Srdddha). 43. The Sa...,Part 20,Page 154,1.7999999999999998,Sa
Sarhhara,3,0.6,Name/epithet requiring verification,proper_noun,by Markai;a<;leya; the greatness of Reva as well as that of Siva and Vitl)u; Characteristics of Sarh...,Part 15,Page 311,1.7999999999999998,Sa
Sarhjfii,3,0.6,Name/epithet requiring verification,divine_relation,"e, 190 Sarhbhugrima, 139 Samiral)a, 207 Sarhjiii, 93 Sarhjfii, the daughter of Visvakarman, 88 Sarhj...",Part 9,Page 417,1.7999999999999998,Sa
Savi,3,0.6,Name/epithet requiring verification,proper_noun,"irst in the great Makha."" They were too enthusiastic. CHAPTER ONE HUNDRED NINETYfWO Greatness of Sav...",Part 18,Page 29,1.7999999999999998,Sa
Savarl,3,0.6,Name/epithet requiring verification,proper_noun,"ivan,i, Bhautya, Raucya, then (Manu) called Brahma-Sivan,i, Rudra-Sivan,i, then (Manu) named Meru-Sa...",Part 7,Page 328,1.7999999999999998,Sa
Savanas,3,0.6,Name/epithet requiring verification,proper_noun,"e fet' due to the preceptor."" A dztya said: I 08-109. You must propagate Sf1ktas of the l,lgveda, Sa...",Part 18,Page 456,1.7999999999999998,Sa
Sauvira,3,0.6,Name/epithet requiring verification,proper_noun,"in Panjab between Ravi and Chenab), Pincila (Rohilkhanda), A vanti (Malwa, now in Madhya Pradesh), S...",Part 9,Page 286,1.7999999999999998,Sa
Sauvidalla,3,0.6,Name/epithet requiring verification,divine_relation,"- ment and reported to him everything as it had happened. On hearing the words of the eunuchs, the S...",Part 8,Page 109,1.7999999999999998,Sa
Sarvasva,3,0.6,Name/epithet requiring verification,proper_noun,"lpya 121 Sarva 115, 117 Sarvalokt:lvarclvan 115 Sarvintaka 222 Sarvariipa 321 Sarvure,fha 115 Sarvas...",Part 2,Page 597,1.7999999999999998,Sa
Sase,3,0.6,Name/epithet requiring verification,proper_noun,ficult to express) (14) Exaggerated ( 15) Words reversed or misarrangcd (as in spoonerism) ( 16) Sas...,Part 2,Page 430,1.7999999999999998,Sa
Sarvatomukha,3,0.6,Name/epithet requiring verification,proper_noun,"asi on Ganga or at Pu$kara or at Setu. A learned man shall perform Agni1/oma, Vajapeya, Vairo.Ja, Sa...",Part 3,Page 123,1.7999999999999998,Sa
Satyabhlml,3,0.6,Name/epithet requiring verification,proper_noun,"200 SklllltM.Panlpa 53. The greatness of Klrttika was recounted to Satyabhlml by Knr,a. De.lighted t...",Part 6,Page 211,1.7999999999999998,Sa
SatyaJoka,3,0.6,Name/epithet requiring verification,proper_noun,scribe to you the greatness of another holy spot and how Sarasvati was brought to DharmiraQya from S...,Part 9,Page 150,1.7999999999999998,Sa
Sauna,3,0.6,Name/epithet requiring verification,proper_noun,bands. They desist from violence and are very hospitable They are always devoted to their duties. Sa...,Part 9,Page 63,1.7999999999999998,Sa
Sasibhu,3,0.6,Name/epithet requiring verification,proper_noun,"emons i.e. Vi~r:iu), Pitimaha in the form of a boy, .Aditya belonging to Arkasthala, Prabhisa and Sa...",Part 19,Page 344,1.7999999999999998,Sa
Sasya,3,0.6,Name/epithet requiring verification,proper_noun,"n Arghya and other activities. The word .~armii in the Tarpar;ia rite; the word Sarma7J,ewhen the Sa...",Part 18,Page 208,1.7999999999999998,Sa
Satatapa,3,0.6,Name/epithet requiring verification,proper_noun,"ma, Apastarhba, Sarhvarta, Katyayana, Brhaspati, Parasara, Vyasa, Sankha, Likhita, Dak$a, Gautama, S...",Part 2,Page 360,1.7999999999999998,Sa
Satrumardana,3,0.6,Name/epithet requiring verification,proper_noun,"become one. ""How will the entire earth be mine?"" The eldest brother is Subahu. The second one is Sat...",Part 13,Page 246,1.7999999999999998,Sa
Satyabhimi,3,0.6,Name/epithet requiring verification,proper_noun,"rasva1i, 123, 347 Sarasvati and Giyaui, 265 Sirupya, 351 Sarvatinha, 182, 185 ~alinika, 34, 35 Satya...",Part 8,Page 384,1.7999999999999998,Sa
Savitf,3,0.6,Name/epithet requiring verification,proper_noun,"ge, became Pratiprasthatr priest. Varut:Ja became Ne~,r priest, Dhanesvara (Kubera) became Unnetr. S...",Part 8,Page 157,1.7999999999999998,Sa
Savitra,3,0.6,Name/epithet requiring verification,divine_relation,"of Gai:ias: Ajaikapat, Ahirbudhnya, Viriipak~a, Raivata, Hara, Bahurupa, Tryarilbaka, Suresvara, Sav...",Part 19,Page 136,1.7999999999999998,Sa
Sadhaka,3,0.6,Name/epithet requiring verification,proper_noun,and ornaments should be offered. Pure sweet scents with eight ancillaries should be offered. The Sad...,Part 9,Page 301,1.7999999999999998,Sa
Sagittarius,3,0.6,Name/epithet requiring verification,proper_noun,31. Scorpio and Sagittarius are stationed in the tail. The three beginning with Sagittarius (i.e. Sa...,Part 19,Page 78,1.7999999999999998,Sa
Sailada,3,0.6,Name/epithet requiring verification,divine_relation,"s arising from contact with Siva, they now became excited. The highly refulgent Nandi, the son of Sa...",Part 1,Page 190,1.7999999999999998,Sa
Saineya,3,0.6,Name/epithet requiring verification,divine_relation,atching both the· heroes were killed because the enemies were too many. 84. On seeing his son and Sa...,Part 20,Page 223,1.7999999999999998,Sa
Sakras,3,0.6,Name/epithet requiring verification,proper_noun,". Adbhuta, Santi, Ramya, Devavara, Vr1a .flladhaman, Divassvamin and Suci. These are the fourteen Sa...",Part 19,Page 347,1.7999999999999998,Sa
Sakresa,3,0.6,Name/epithet requiring verification,proper_noun,divaraha; The Tirtha named Asapiira; Kaubera; Maruta; Varuw:iesa Yamcsa; Ramesa; Karkatesvara; • Sak...,Part 15,Page 314,1.7999999999999998,Sa
Saligrima,3,0.6,Name/epithet requiring verification,proper_noun,year throughout with delicious dishes having all the six tastes. 12. One who makes the gift of a Sal...,Part 7,Page 136,1.7999999999999998,Sa
Sall,3,0.6,Name/epithet requiring verification,divine_relation,ven the wicked one the boon that he could not be killed by anyone except a son of Rudra. Formerly Sa...,Part 7,Page 43,1.7999999999999998,Sa
Salmala,3,0.6,Name/epithet requiring verification,sacred_place,"dhiril')i 572 StJaarima installed 532 SAlagrama Tirtha 5!12 Silaku!I (a river) 9 Sali,rima 571 Salma...",Part 15,Page 342,1.7999999999999998,Sa
Samaga,3,0.6,Name/epithet requiring verification,divine_relation,"equently uttering, ""Oh my son! Oh my son!"" The king went to his abode after killing the Brihmai:aa S...",Part 13,Page 147,1.7999999999999998,Sa
Samjiii,3,0.6,Name/epithet requiring verification,divine_relation,g daughter. 29. The Shadow-Lady did not behave lovingly towards the daughter and the two sons of Sam...,Part 9,Page 99,1.7999999999999998,Sa
Samkranti,3,0.6,Name/epithet requiring verification,proper_noun,"·day, on Mon- days, on the days of Vyatipata and Vaidhrti Yoga (special plan- etary positions), on S...",Part 9,Page 38,1.7999999999999998,Sa
Sandhyii,3,0.6,Name/epithet requiring verification,proper_noun,food only after feeding one's guests. One should avoid sleeping. learning and taking food during San...,Part 2,Page 382,1.7999999999999998,Sa
Sanga,3,0.6,Name/epithet requiring verification,sacred_place,EIGHT Greatness of Sarigamesvara isvara said: 1-4. A sin-destroying holy spot ancl shrine nan1ed San...,Part 20,Page 342,1.7999999999999998,Sa
Sankrinti,3,0.6,Name/epithet requiring verification,proper_noun,as a liberal donor. He enjoyed pleasures and had full control over his sense-organs. 4-5. During San...,Part 17,Page 178,1.7999999999999998,Sa
Sannyisin,3,0.6,Name/epithet requiring verification,proper_noun,mes here everyday and takes away my food? This abode should not at all be abandoned by me who am a S...,Part 6,Page 174,1.7999999999999998,Sa
Sanskrit,3,0.6,Name/epithet requiring verification,sacred_place,amous Siva-shrine in the Kamual District of Andhra Pradesh. It is also 'ramous as &iparvata in old S...,Part 3,Page 105,1.7999999999999998,Sa
Santll,3,0.6,Name/epithet requiring verification,proper_noun,"412 midday prayer, Santll&1a, the mother of the three worlds, was adored by him. If the pilgrim take...",Part 20,Page 51,1.7999999999999998,Sa
Sapra,3,0.6,Name/epithet requiring verification,proper_noun,"658 of the subjects), ~ (of multifarious activities), T....,. (dispeller of darkness), Varutu1, Sapr...",Part 20,Page 277,1.7999999999999998,Sa
Sarala,3,0.6,"Related to: Reed bed, birthplace of Kārttikeya",proper_noun,"1 (1:tose apple), Kadamba, Kaiatka, Khadira, Arjona, Pipala (Trumpet ftower tree), Niga, Punniga, Sa...",Part 4,Page 182,1.7999999999999998,Sa
Sarasvatl,3,0.6,"Related to: Reed bed, birthplace of Kārttikeya",proper_noun,"e Sruti avers The SArasvata Pi'11,a of Taittiriya Samhiti attributed tt) him was taught to him by Sa...",Part 2,Page 19,1.7999999999999998,Sa
