Name,Song_Number_X,Song_URL,Context,Meaning,Category,Confidence_Score
Saranmayi,452,https://kaumaram.com/thiru/nnt0452_u.html,...... thazhakAkappavaLa manathiru mEniyu danpoR     caraNa adiyava rArmana vampot          RaruNa saraNmayi lERiyu nampoR ...... kazhalthArAythakuda thakuthaku thAthaka thanthath     thikuda thikuthi,thazhakAkappavaLa manathiru mEniyu danpoR     caraNa adiyava rArmana vampot          RaruNa saraNmay...,divine_epithet,0.30
Sivappac,453,https://kaumaram.com/thiru/nnt0453_u.html,orlds were filled with dustvantha cUrar kaNdam atruk kudal enpu nekkuth thasanam kadiththuk kudilam sivappac che(n)neer kaN theRikkath thalai panthu adiththuk kaiyil ilangu vElAl: when You wielded the,orlds were filled with dustvantha cUrar kaNdam atruk kudal enpu nekkuth thasanam kadiththuk kudilam ...,secondary_divine_name,0.50
Sivanarthamchevikkucchem,458,https://kaumaram.com/thiru/nnt0458_u.html,puraththaicchoR     kayaththaicchen RuriththuththaR          chinaththakkan siraththaiththat ...... sivanArthamchevikkucchem porutkaRkap     pukatticchem paraththiRcheyth          thiruchchitRam palac,sivanArthamchevikkucchem porutkaRkap     pukatticchem paraththiRcheyth          thiruchchitRam palac...,secondary_divine_name,0.50
Sivanartham,458,https://kaumaram.com/thiru/nnt0458_u.html,thaiththittu ampuraththaic chol kayaththaic chenRu uriththuth than sinath thakkan siraththaith thaL sivanArtham: He destroyed the beautiful kingdom of Thiripuram; He fought with the famous elephant-de,thaiththittu ampuraththaic chol kayaththaic chenRu uriththuth than sinath thakkan siraththaith thaL ...,secondary_divine_name,0.50
Sivappacchan,461,https://kaumaram.com/thiru/nnt0461_u.html,N pazhuththukkaN                         davarkkukkaN puthaippacchen ...... RuzhalvEnOsinaththukkaN sivappacchan     golippaththiN kavattuccheng          kuvattaicchen RidiththuccheN               dar,RuzhalvEnOsinaththukkaN sivappacchan     golippaththiN kavattuccheng          kuvattaicchen Ridithth...,secondary_divine_name,0.50
Sivangkondum,464,https://kaumaram.com/thiru/nnt0464_u.html,hanthan thananthanthan      thadanthaNpan gayangkonjum ...... siRukUrAthavangkoNdunj cepangkoNdum   sivangkoNdum priyangkoNdum      thalanthunRam palanthangum ...... perumALE.......... Meaning .......,siRukUrAthavangkoNdunj cepangkoNdum   sivangkoNdum priyangkoNdum      thalanthunRam palanthangum,secondary_divine_name,0.50
Sivathalanthunram,464,https://kaumaram.com/thiru/nnt0464_u.html,"who perform penance, who meditate by chanting ManthrAs and who keenly pursue the true knowledge of SivAthalanthunRam palanthangum perumALE.: ultimately reach with relish their destination, namely the ","who perform penance, who meditate by chanting ManthrAs and who keenly pursue the true knowledge of S...",secondary_divine_name,0.50
Sivaman,465,https://kaumaram.com/thiru/nnt0465_u.html,oLirvan jiyaippu Narntha ...... maNimArpAseruveng kaLaththil vantha avuNan theRiththu manga     sivaman jezhuththai muntha ...... viduvOnEthinamum kaLiththu sempo nulakan thuthiththi Rainju     thiruv,maNimArpAseruveng kaLaththil vantha avuNan theRiththu manga     sivaman jezhuththai muntha,secondary_divine_name,0.50
Sivam,465,https://kaumaram.com/thiru/nnt0465_u.html,"el, by hugging her with Your broad chest, Oh Lord!seru vem kaLaththil vantha avuNan theRinthu manga sivam anjezhuththai muntha viduvOnE: When the evil demon SUran confronted You in the battlefield, Yo",seru vem kaLaththil vantha avuNan theRinthu manga sivam anjezhuththai muntha viduvOnE: When the evil...,secondary_divine_name,0.60
Sivagangai,468,https://kaumaram.com/thiru/nnt0468_u.html,"LAvum makA sithampara thiN sapai mEvum ma(n)nA savunthara thambirAnE.: There is a holy pond* called Sivagangai in this town Chidhambaram, that is known as the source of knowledge in Tamil language; Yo",": There is a holy pond* called Sivagangai in this town Chidhambaram, that is known as the source of ...",secondary_divine_name,0.60
Saravanabavar,471,https://kaumaram.com/thiru/nnt0471_u.html,1. Sakthidharar     2. Skandhar     3. DEvasEnApathi     4. SubramaNiyar     5. GajavAhanar     6. SaravaNabavar     7. KArthigEyar     8. KumArar     9. ShaNmugar   10. ThArakAri   11. SEnAni   12. B, 1. Sakthidharar     2. Skandhar     3. DEvasEnApathi     4. SubramaNiyar     5. GajavAhanar     6. ...,primary_divine_name,0.70
Sivai,474,https://kaumaram.com/thiru/nnt0474_u.html,"t me Your love and blessing, Oh Lord!sari i(l)lAtha sayampaviyAr mukil aLaka pAra po(n)nin sadaiyAL sivai saruva lOka savunthariyAL aruL kantha vELE: She is a matchless Deity who is self-existent; She",sari i(l)lAtha sayampaviyAr mukil aLaka pAra po(n)nin sadaiyAL sivai saruva lOka savunthariyAL aruL ...,secondary_divine_name,0.80
Saranthodu,474,https://kaumaram.com/thiru/nnt0474_u.html,hazhalkoL vElai yeRinthidu sEvaka ...... semponvAkAariya mEni yilangaiyi rAvaNan     mudikaL veezha saranthodu mAyavan          akila meere zhumuNdavan mAmaru ...... kaNdarOthumazhaku sOpi thaangoLu m,semponvAkAariya mEni yilangaiyi rAvaNan     mudikaL veezha saranthodu mAyavan          akila meere z...,divine_epithet,0.30
Sivayanamaha,485,https://kaumaram.com/thiru/nnt0485_u.html,"feet;sivAya namO ara sambu bAlA: and He is the fundamental substance in the five- lettered ManthrA ""SivAyanamaha"". He is Lord SivA Sambu, and You are His son!malaik oppA mulaiyAL kuRamAdhinai aNaithth","feet;sivAya namO ara sambu bAlA: and He is the fundamental substance in the five- lettered ManthrA ""...",secondary_divine_name,0.60
Sivaka,492,https://kaumaram.com/thiru/nnt0492_u.html,iri nAkaththin          padamO ditRida cUraicchang ...... karicUrApaNanA kaththidai sErmuththin     sivakA mikakoru pAkaththan          parivAl saththupa thEsikkum ...... kuravOnEsukanjA nakkadal mUzh,karicUrApaNanA kaththidai sErmuththin     sivakA mikakoru pAkaththan          parivAl saththupa thEs...,secondary_divine_name,0.50
Sivakamikku,492,https://kaumaram.com/thiru/nnt0492_u.html,"Serpent AdhisEshan and killing the demon SUran, Oh Mighty Warrior!paNa nAkaththu idai sEr muththin sivakAmikku oru pAkaththan parivAl saththu upathEsikkum kuravOnE: She wears a waist-belt (mEkalai) em",paNa nAkaththu idai sEr muththin sivakAmikku oru pAkaththan parivAl saththu upathEsikkum kuravOnE: S...,secondary_divine_name,0.50
Charanamum,500,https://kaumaram.com/thiru/nnt0500_u.html,"pon sathi thulangum thiru patham kanthA enRu enRu amarOr pAl alar pozhinthu am karam mukizhnthu oN charaNamum koNdu Otha: The celestials shower flowers upon You, with folded hands in worship, contempl",pon sathi thulangum thiru patham kanthA enRu enRu amarOr pAl alar pozhinthu am karam mukizhnthu oN c...,divine_epithet,0.40
Saranapanthan,500,https://kaumaram.com/thiru/nnt0500_u.html,kadithadangoN dArampon ...... thodarpArvaipukalalkaNdanj charikarampon     saraNapanthan thOthintham          puramudankiN kiNisilampum               poliyalampun thALrangam,thodarpArvaipukalalkaNdanj charikarampon     saraNapanthan thOthintham          puramudankiN kiNisil...,divine_epithet,0.30
Charanamungon,500,https://kaumaram.com/thiru/nnt0500_u.html,thirupathangan thAenRen ...... RamarOrpAlalarpozhinthang karamukizhnthoN     charaNamungoN dOthantham          punaikuRampeN siRumiyangam               puNarseyangoN dEyampon,RamarOrpAlalarpozhinthang karamukizhnthoN     charaNamungoN dOthantham          punaikuRampeN siRumi...,divine_epithet,0.30
Sivapunthu,501,https://kaumaram.com/thiru/nnt0501_u.html,of leaping tiger stood ardently by His side while He danced the Cosmic Dance before them; that Lord SivApUnthu uNar pAthi mathi vEyntha sadA makudamAm kanakA puriyil amar vAzhvE: wears on His matted h,of leaping tiger stood ardently by His side while He danced the Cosmic Dance before them; that Lord ...,secondary_divine_name,0.60
